category,Job,knowledge,assessment,information,Experience,vulnerability,ÊÊ,Business,skill,client,«,design,experience,Software,web,’,test,digital,Security,other,implementation,infrastructure,product,Cybersecurity,asset,tool,OT,threat,stakeholder,environment,Development,security,Data,Java,service,Team,understanding,/,market,application,development,candidate,cybersecurity,Good,analysis,communication,Management,business,customer,platform,problem,risk,Technology,cloud,work,company,project,analytics,network,Singapore,Work,Information,Cyber,Strong,role,management,user,UI,data,Ability,IT,Ê,software,year,code,system,such,incident,Requirements,Analyst,report,cyber,requirement,UI/UX,Design,Computer,technical,ability,process,compliance,solution,UX,quality,analytical,control,audit,new,team,opportunity,technology
cyber+security,0.0,0.04713025382364574,0.04880720007025637,0.1486800765972905,0.0,0.27000092579358964,0.0,0.0,0.045622967715141044,0.0,0.0,0.0,0.05491442360598011,0.0,0.03591835231609584,0.0,0.03746391603536568,0.0,0.0,0.02931440664668034,0.0,0.07912234229016124,0.0,0.0,0.0,0.03215502903175197,0.0,0.05033716578196559,0.06842983653132348,0.0,0.0,0.8452854922029192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02741391223545336,0.023312689696041125,0.0,0.0,0.0,0.034768690546908704,0.0,0.0,0.0,0.0,0.0,0.0321016846049275,0.11494138149170122,0.0,0.0,0.0,0.0,0.0,0.0,0.24683138153371398,0.0,0.0,0.0,0.0,0.0,0.0,0.10858113772851309,0.0,0.0,0.0,0.0,0.0,0.0,0.08784206483079307,0.02223674414445061,0.0,0.052522756253190535,0.0892773415485227,0.09488076843631066,0.0,0.0,0.08359005462901446,0.12980969333617506,0.028480693505655536,0.0,0.0,0.0,0.054349835107821355,0.028588022637285274,0.0,0.0,0.0,0.0,0.0,0.0371900527412819,0.0,0.1010775057103707,0.0,0.0,0.0,0.07278981793105502
cyber+security,0.0,0.0,0.0691642620914309,0.08427730146983624,0.0,0.15304639290625655,0.0,0.0,0.06465191389583293,0.0,0.0,0.03441855082044795,0.0518791705788846,0.0,0.0,0.0,0.0,0.1171183017418846,0.0,0.166164770890135,0.051648022106866184,0.11212358856003259,0.1275535915357494,0.0,0.0,0.04556661419438767,0.0,0.14266472660067048,0.0,0.040726444281299644,0.0,0.33539709771062753,0.0,0.0,0.08645313886556141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156061809996852,0.0,0.0,0.0,0.0,0.07005303023253166,0.09862957583592973,0.0,0.09098204053482371,0.0,0.0,0.0,0.11973456181697865,0.04560450272530921,0.11305033844810211,0.0,0.0582971035018512,0.0,0.0,0.0,0.0,0.0,0.0,0.03846734834834988,0.0,0.0,0.0,0.0,0.0,0.0,0.08298682142339528,0.0,0.0,0.03721477234947776,0.0,0.0,0.0,0.0,0.0,0.30658699396085237,0.0,0.0,0.0,0.0,0.03850934118954125,0.08102368042070611,0.0,0.069582143891266,0.11835819982578084,0.0,0.0,0.0,0.060090346889222095,0.07161803060242072,0.0,0.056601305094209485,0.0,0.17191637155051212
cyber+security,0.0,0.06638995442081255,0.0,0.08377517800360092,0.0,0.0,0.0,0.0,0.19280015498011913,0.0,0.0,0.0,0.10314014981793836,0.0,0.0,0.0,0.0,0.0,0.0,0.0825873812786407,0.0,0.0,0.7607617697439387,0.0,0.0,0.09059025736656996,0.0,0.0,0.0,0.08096759292514262,0.0,0.19051360261258152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656787638843653,0.08885425748621788,0.0,0.0,0.0,0.2309384677113403,0.0,0.06963565485687091,0.09804194163753549,0.0,0.0,0.0,0.0,0.0,0.23804236857276856,0.0,0.0749178569767629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647632040907104,0.09123443740945181,0.0,0.0,0.0,0.0,0.0,0.0,0.06264750602623206,0.0,0.073986094086243,0.0,0.0,0.0,0.0,0.11774899277264746,0.0,0.08023856399283609,0.0,0.0,0.0,0.0,0.0,0.16735546972698429,0.0,0.07843534843237646,0.0,0.0,0.0,0.0,0.0,0.0,0.2813203749292245,0.0,0.0683568380913672
ui+ux,0.0,0.038771918467101145,0.0,0.04892493750687449,0.0,0.0,0.0,0.0,0.0750638853377516,0.0,0.0,0.07992308337353658,0.18070240509935082,0.0,0.05909679301466387,0.0,0.0,0.40793942096144153,0.0,0.04823126090809662,0.0,0.0,0.3455565512166798,0.0,0.0,0.05290496285427893,0.0,0.0,0.3377647045106832,0.09457059998784807,0.0,0.0,0.0,0.0,0.05018806182094706,0.0,0.10603014453610064,0.0,0.0,0.04510436010102713,0.23013948726673325,0.05189113408444311,0.0,0.0,0.0,0.044956236321873386,0.0,0.2846719159920347,0.0,0.17016172531121634,0.05281719478176857,0.0,0.0,0.0,0.10426305515498721,0.052948953204592336,0.08750447466860739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044662384323536565,0.2664058289760017,0.0,0.0,0.0,0.0,0.0,0.048175783766485805,0.0731726363425501,0.0,0.2160404260431166,0.09792588345852746,0.07805409730390404,0.0,0.0,0.0,0.0,0.14057863519509742,0.0,0.0,0.0,0.044711139969367465,0.0,0.2932081826483636,0.0,0.09161292430125302,0.0,0.0,0.0,0.0,0.0,0.0,0.23000863653340956,0.0,0.11976175204225505
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999295466912095,0.0,0.0,0.0,0.0,0.10392048563707662,0.0,0.0,0.0,0.0,0.08481367263388138,0.0,0.11446004208622762,0.0,0.0,0.0,0.18606456127201193,0.0,0.0,0.0,0.08315021997292033,0.0,0.0,0.0,0.0,0.17650933296235846,0.0,0.0,0.0,0.0,0.07931508237486348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07151280913908897,0.0,0.0,0.0,0.0,0.0,0.22759914109450144,0.06111480715500663,0.0,0.0,0.0,0.8331667411319219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09369382571018535,0.0,0.07399227261220764,0.0,0.0,0.0,0.0,0.0,0.0,0.15196104456003742,0.0,0.0,0.0,0.0,0.12092312858661156,0.0,0.16480307750988543,0.0,0.0,0.0,0.07862361292348044,0.0,0.0,0.0,0.08054971427685265,0.0,0.0,0.0,0.0,0.0,0.0,0.05778077429041524,0.0,0.0
cyber+security,0.0,0.05855823455449275,0.0,0.03694630133562307,0.0,0.0,0.0,0.0,0.02834273346513264,0.0,0.0,0.0,0.06822988286836704,0.0,0.0,0.0,0.0,0.0,0.0,0.03642246245193893,0.0,0.09830765384088735,0.0,0.0,0.06166551519646561,0.0,0.0,0.0,0.0,0.035708107794218,0.0,0.16803958256840795,0.0,0.0,0.0,0.0,0.040035019668037415,0.0,0.0,0.06812228547492165,0.028965469959594668,0.039186263166134265,0.0,0.0,0.0,0.03394928514379877,0.0,0.09213158178911222,0.043238190662086805,0.0,0.0,0.14281196962346035,0.0,0.04887019340851213,0.05249039924186692,0.07997017799880876,0.0,0.04765220350406656,0.1022274000429068,0.0,0.0,0.0,0.0,0.0,0.0,0.13490951597867093,0.0,0.0,0.03177531036281492,0.0,0.0,0.0,0.03638056816866256,0.05525726571350153,0.0,0.03262914614921617,0.036975000717246645,0.0,0.0,0.0,0.051929340797787896,0.053761832744560055,0.03538659343570208,0.0,0.0,0.0,0.0,0.0,0.1476133089071356,0.12201638215507013,0.03459134420964896,0.0,0.0,0.0,0.10537195780175396,0.8791050047816567,0.0,0.09925371778775652,0.04005169020287455,0.12058618787371576
software+engineer,0.0,0.1462781759268165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272505398114407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21238569400087157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682694972521584,0.17016912710994422,0.0,0.19577417731049188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992680067354461,0.0,0.0,0.0,0.1311207537793086,0.5992953094576047,0.16506785640255714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36351390654996224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679106548956638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34717509592527346,0.12396764436637317,0.0,0.0
data+analyst,0.0,0.060554919937043934,0.1881285916896238,0.0,0.0,0.0,0.0,0.0,0.11723659149463919,0.26635639606080636,0.0,0.0,0.16463147543574078,0.0,0.0,0.0,0.0,0.3716589644966776,0.0,0.07532874972979986,0.0,0.050829846159329194,0.11564969544942244,0.0,0.19130445260215143,0.04131412522998467,0.0,0.0,0.04396075701145841,0.03692566254827961,0.0,0.04344232517467317,0.0,0.0,0.1959623217988062,0.0,0.0,0.0,0.33316736057297286,0.03522254021356796,0.14976559041494655,0.040522414084205635,0.0,0.0,0.22336133391749355,0.0,0.0,0.22230374150623516,0.08942500379955273,0.08858756594942338,0.12373675824255831,0.2953629819065881,0.0,0.05053654147319672,0.10856037405283611,0.041348477826484265,0.034166651194902725,0.0,0.05285654589885037,0.0,0.0,0.0,0.0,0.0,0.20865032596454902,0.0348773959844687,0.0,0.0,0.09857630047936716,0.0,0.0,0.0,0.07524210418835137,0.05714139653761686,0.05029953806188278,0.033741716219965814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06983093971572157,0.07346217266034225,0.11448490768017774,0.0,0.10731246058216308,0.0,0.09136126046401195,0.0,0.054482435449424174,0.06493430195210152,0.1437204149196422,0.17961652557801094,0.12425204987975227,0.21822126748833875
data+analyst,0.0,0.060290270397924915,0.0,0.0,0.0,0.0,0.0,0.0,0.2918105502034913,0.17679487378199563,0.0,0.0,0.14049597357736554,0.0,0.0,0.0,0.09584966957271654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08753726137773123,0.07352856487871973,0.0,0.0,0.0,0.0,0.0780423548166742,0.0,0.0,0.0,0.0,0.0,0.0,0.08069062942708606,0.0,0.0,0.17790812349949275,0.06990687464223923,0.0,0.5691399018956192,0.08903418029477603,0.0,0.08213065231101992,0.09802404199471171,0.0,0.0,0.0,0.0,0.34017329083646164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944993526092566,0.3314085059407145,0.0,0.13086064279956103,0.0,0.0,0.0,0.0,0.05689166547903368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14573303330820636,0.0,0.0,0.0,0.0,0.0,0.30395883264075685,0.0,0.21368692328523314,0.0,0.09096197473297192,0.09514900319760383,0.0,0.0,0.0,0.0510947224497913,0.0824726787136366,0.062076443462412326
data+analyst,0.0,0.0,0.12032991875066003,0.0,0.0,0.0,0.0,0.0,0.05623973502295263,0.0,0.0,0.17964110214600637,0.09025783246782075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08985568725559329,0.0,0.0,0.0,0.12236124786515382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07520429525930993,0.0,0.0,0.0,0.0,0.0,0.057475414548385555,0.07775626368974735,0.0,0.0,0.0,0.0,0.0,0.18281425655148648,0.0,0.0,0.0,0.661215350279818,0.0,0.0,0.0,0.0,0.0,0.09455500478192769,0.0,0.0,0.0,0.0,0.0,0.0,0.08007355993617749,0.4015460668278069,0.0,0.0,0.37830543845219666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336851420381175,0.0,0.0,0.0,0.3091260449501455,0.0,0.07021667972276247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765408503187232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data+analyst,0.0,0.05155815722754329,0.0,0.0,0.0,0.0,0.0,0.0,0.12477315268903941,0.037797217690823004,0.0,0.02657004774073371,0.06007365241297621,0.0,0.0,0.0,0.040983663710755895,0.0,0.0,0.0,0.0,0.0,0.032822464783472255,0.0,0.054293992163616286,0.0,0.0,0.0,0.18714710746831204,0.0,0.0,0.0,0.0,0.0,0.033369563392970765,0.0,0.03524921566294206,0.0,0.047278005864664026,0.20992621040880494,0.15301754901337464,0.0,0.0,0.0,0.11410566260820429,0.029890972542518084,0.0,0.5678269215168147,0.03806947817588071,0.07542593827841323,0.03511764881052848,0.20956693907183901,0.0,0.0,0.13864702091711498,0.0,0.17454267062793688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106029582958788,0.14847796576430472,0.0,0.0,0.08393062701277956,0.0,0.0,0.0,0.03203161891640995,0.02432589383282789,0.0,0.057457287097556646,0.03255499273452852,0.0,0.0,0.0,0.0,0.0,0.0934693930914504,0.0,0.0,0.0,0.17836806189918442,0.2501910168314395,0.0649837742498002,0.0,0.09136883874872477,0.0,0.15557507916474037,0.040684070866888355,0.0,0.0,0.12236759221114407,0.1529305476094105,0.03526389339465203,0.4512278613749801
cyber+security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966497819300047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7174113752491501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ui+ux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580874551492094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37313717092171184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527811942154722,0.0,0.0
ui+ux,0.0,0.18916250632604487,0.0,0.23869759781163194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38993300723749263,0.0,0.0,0.288324589663286,0.0,0.0,0.0,0.0,0.4706265027552084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871361367416194,0.25316923607592673,0.0,0.0,0.0,0.0,0.0,0.0,0.2793473736655269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21346075197572317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358024514214293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19476667713802615
cyber+security,0.0,0.05237280853886402,0.1084725812919391,0.1652185709483028,0.0,0.12001383947403368,0.0,0.0,0.050697858790674885,0.0,0.0,0.026989871206074323,0.040681902602656764,0.0,0.039913746187773776,0.0,0.0416312313737611,0.0,0.0,0.09772562306677378,0.0,0.04396177558702285,0.0,0.0,0.0,0.0,0.0,0.1678093283192939,0.0,0.0,0.0,0.8641663033837351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03036326870839823,0.0,0.027466616381303134,0.0,0.03830885777090195,0.07134505949744593,0.12772693710885977,0.0,0.043708101894012634,0.0,0.0,0.029550092433532203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03016480220150207,0.0,0.0,0.028418927902378308,0.0,0.0,0.0,0.0,0.024710258254979422,0.0,0.08754772255655721,0.06613876418991685,0.15815230927661922,0.0,0.0,0.0,0.14424913222456,0.0,0.0,0.0,0.0,0.03019773157674639,0.09530407209494428,0.0,0.0,0.030937507955572294,0.0,0.0,0.04132690477453373,0.09424166239474026,0.05616045347393472,0.03107526928257037,0.13315452552530363,0.0,0.13481104275916617
ui+ux,0.0,0.10161187283310201,0.0,0.0,0.0,0.0,0.0,0.0,0.19672438901289274,0.0,0.0,0.6283775349733216,0.2367887705011435,0.0,0.15487848045862113,0.0,0.0,0.0,0.0,0.1264025341983574,0.0,0.0,0.1293743724364708,0.0,0.0,0.13865118287480258,0.0,0.0,0.0,0.12392339816598517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10052337378260515,0.271988363032793,0.0,0.0,0.0,0.11781948247077859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09108279669463025,0.0,0.114664090711665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41891136089450076,0.0,0.0,0.0,0.0,0.0,0.2525142839072506,0.09588394014099358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12327039576910842,0.0,0.0,0.0,0.0,0.0,0.1603620011869129,0.0,0.0,0.0,0.0,0.0,0.0
data+analyst,0.0,0.06390817480520314,0.0,0.0,0.0,0.0,0.0,0.0,0.18559292764143012,0.0,0.0,0.0,0.14892686961839394,0.0,0.0,0.0,0.10160142586265396,0.0,0.0,0.0,0.0,0.21457828345239296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23382262244456647,0.0,0.09169592542088725,0.0,0.0,0.16545105606311442,0.0,0.0,0.0,0.0,0.07434600720774677,0.0,0.0,0.0,0.0,0.0,0.14820370634381547,0.0,0.13406508987969964,0.18875390408308268,0.0,0.0,0.0,0.0,0.0,0.2864298792360674,0.0,0.07211728854872095,0.10401151518859615,0.22313399990718388,0.0,0.0,0.0,0.0,0.0,0.08808177118403077,0.14723498745555602,0.5269435496756211,0.0,0.1387133409745569,0.0,0.0,0.0,0.0,0.12061125214387378,0.0,0.21366107004897472,0.08070614926279446,0.0,0.0,0.0,0.11334731705873723,0.0,0.1544781953386943,0.0,0.0,0.0,0.07369785818895747,0.15506034445518752,0.24164911786487314,0.13316392372806632,0.0,0.0,0.09642042975579888,0.10085871383158679,0.0,0.0,0.07583949751159717,0.05416081952183428,0.0,0.0
data+analyst,0.0,0.07739032469517143,0.08014395753167516,0.0,0.0,0.0,0.0,0.0,0.07491528261748215,0.0,0.0,0.03988243049003107,0.18034467156562592,0.0,0.0,0.0,0.0,0.0,0.0,0.09627155657263517,0.05984704766828617,0.0,0.14780248229266188,0.0,0.0,0.052800227782805804,0.0,0.0,0.28091336447140386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135045203257674,0.07656129465567299,0.10357681214571027,0.0,0.0,0.17127598722805223,0.0,0.0,0.4058690796483434,0.11428683395353136,0.11321657265682886,0.05271263346328291,0.0,0.0,0.0,0.173427745543073,0.0,0.30565935232487196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666361373072651,0.08914793389426666,0.106351371922095,0.0,0.1259823629405895,0.0,0.0,0.0,0.0,0.03651388884816672,0.0,0.1293676406516752,0.04886601061118178,0.0,0.0,0.0,0.0,0.0,0.37413422404960733,0.0,0.0,0.0,0.1784905042889055,0.0,0.14631386165281082,0.0,0.2742946791747275,0.0,0.0,0.0610679982299259,0.0,0.0,0.045919347212082344,0.32793327468100986,0.0,0.039841553900568434
data+analyst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08834135019436443,0.0,0.0,0.0,0.0,0.1994324271745425,0.0,0.0,0.0,0.0,0.0,0.0,0.23952620071457767,0.15518429368862297,0.0,0.0,0.0,0.1387003314154725,0.0,0.0,0.0,0.0,0.0,0.0,0.15550727381530122,0.0,0.417148221040677,0.0,0.0,0.0,0.0,0.0,0.16779815933838552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30583120560183896,0.0,0.5133476847321347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24684848066161408,0.0,0.0,0.0,0.14131235659856933,0.0,0.18893533975474622,0.12674077861479366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311496370438954,0.0,0.28668579954927575,0.0,0.13436250763088267,0.0,0.0,0.0,0.0,0.0,0.13496080912874733,0.0,0.0,0.0
cyber+security,0.0,0.0,0.0,0.11184940184528812,0.0,0.0,0.0,0.0,0.08580338681098061,0.0,0.0,0.0,0.2754076884891596,0.0,0.0,0.0,0.2818344391015812,0.0,0.0,0.0,0.13709030257008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21620191214969958,0.0,0.25435735265990417,0.0,0.0,0.22947416922744202,0.0,0.0,0.0,0.0,0.10311501567488975,0.0,0.11863055129305133,0.5698340258100434,0.0,0.0,0.10277638353877139,0.0,0.0,0.13089715580714903,0.0,0.24149531688852174,0.0,0.0,0.0,0.23836025037352374,0.0,0.20004773943951748,0.0,0.15473908258272046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013672928968474,0.08364155401534273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221605823598696,0.10753132851083645,0.0,0.0,0.0,0.0,0.0,0.1398871068977813,0.0,0.0,0.10518642854392925,0.07511894671563327,0.0,0.09126416242560527
cyber+security,0.0,0.14592409098080786,0.0,0.03682730859986396,0.0,0.0,0.0,0.0,0.08475435056967891,0.0,0.0,0.03008028426440315,0.15869031566562036,0.0,0.0,0.0,0.0,0.10235619237248818,0.0,0.0,0.04513807669513301,0.24497758739358697,0.03715872401055548,0.0,0.06146690943377868,0.07964639273070531,0.0,0.0,0.0423743174783786,0.03559310290112689,0.0,0.25124756770736373,0.0,0.0,0.3022248096606133,0.0,0.03990607911528237,0.0,0.0,0.1018543266451706,0.0,0.0,0.6254080091322773,0.0,0.0,0.0,0.0,0.06122323609643351,0.08619786735064117,0.17078130129557267,0.11927139189502324,0.0,0.0,0.0,0.10464268744251545,0.0398563092580606,0.0,0.0,0.15284723528381783,0.0,0.0,0.0,0.0,0.0,0.04022412604079798,0.03361875342319029,0.0,0.0,0.03167297180731733,0.0,0.0,0.0,0.036263397486392235,0.027539649481147236,0.0,0.2927165188483362,0.11056774664867298,0.05875372510165767,0.0,0.0,0.0,0.1607660469766042,0.0,0.0,0.0,0.0,0.10096635990218142,0.03540554847758223,0.03678447289748478,0.12162340470955621,0.06895987214095384,0.0,0.044032124550514515,0.0,0.05251629347800848,0.06259097688963947,0.0,0.04946702596085283,0.0,0.18029672496978832
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05799626924342512,0.08784332072270724,0.0,0.06175060938079576,0.5119226918561106,0.0,0.0,0.0,0.0,0.0,0.0,0.07452940068288882,0.27798644298385566,0.10058093316686482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306765370229341,0.0,0.08596267616688524,0.0,0.0,0.15510629821925473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06946866590139426,0.0,0.1256827263993981,0.17695214544651194,0.262942563968556,0.08161581925750158,0.0,0.0,0.0,0.10740838849828083,0.08181941908265833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08257449540690022,0.0,0.0,0.0,0.5851815639539718,0.0,0.0,0.0,0.0,0.056535042110849566,0.0,0.2003020013134241,0.0,0.0,0.0,0.0,0.10626032362923303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07109766475799907,0.15232331103432056,0.0,0.12337463899813617
software+engineer,0.0,0.10023486215374934,0.0,0.0,0.0,0.0,0.0,0.0,0.19405844479784198,0.0,0.0,0.20662065643325433,0.15571992464385812,0.0,0.30555923646542094,0.0,0.15935371252596567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12224402903383151,0.0,0.0,0.0,0.0,0.0,0.0,0.13705688732859836,0.0,0.0,0.4664230707176094,0.2974833422530959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365453257823826,0.0,0.0,0.0,0.2695454177759257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13814921517944218,0.11546315253721759,0.1377448039720969,0.0,0.0,0.0,0.0,0.0,0.0,0.09458455252150325,0.3330376636132472,0.1117034347549433,0.0,0.0,0.0,0.0,0.0,0.0,0.12114334874005302,0.0,0.0,0.0,0.11558919776872256,0.0,0.12633577312339214,0.0,0.0,0.0,0.0,0.15818882809168375,0.0,0.0,0.1189481878031299,0.08494691477972181,0.13711395765437379,0.2064088852938391
data+analyst,0.0,0.0,0.0,0.18179122570121153,0.0,0.0,0.0,0.0,0.06972904012155182,0.105614214758795,0.0,0.07424289139998293,0.055953251014291105,0.0,0.0,0.0,0.0,0.0,0.0,0.08960685985920586,0.11140790082381738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137595199941589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07126110187773056,0.0964063864865575,0.0,0.0,0.0,0.0835223274707131,0.0,0.07555430707883999,0.0,0.0,0.0,0.0,0.0,0.0,0.06456866906000949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09927949467020919,0.08297639202680072,0.0,0.0,0.7817389574965307,0.0,0.0,0.0,0.0,0.0,0.11966702419092165,0.08027450999987819,0.09096621931963797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078988757315076,0.0,0.0,0.0,0.3260347088856777,0.0,0.0,0.0,0.08548087632414707,0.06104621558776023,0.09853551763198411,0.0
software+engineer,0.0,0.0,0.0,0.22476047091525053,0.0,0.0,0.0,0.0,0.1724212137713084,0.0,0.0,0.09179137864770312,0.3458934554927608,0.0,0.13574491562396565,0.0,0.0,0.0,0.0,0.11078686521589225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414417584701603,0.3524191831415024,0.1191935680194487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12132072289213229,0.0,0.0,0.0,0.07983050011528682,0.0,0.10049857974240797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10258918094014413,0.12238646102879622,0.0,0.0,0.0,0.0,0.0,0.5532971730697244,0.08403851410209288,0.0,0.0,0.0,0.0,0.0,0.0,0.157954418576342,0.0,0.10763604362510652,0.0,0.0,0.0,0.10270117231381928,0.0,0.0,0.0,0.0,0.0,0.0,0.14055100654363417,0.0,0.0,0.0,0.07547545878616878,0.0,0.09169729916320105
